"","id","decade","name","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit","popularity","release_date","year"
"8324","4cS2HQ6jK80vqdY9ofpztx","00s","She Wolf","Shakira",0.865,0.69,7,-7.448,1,0.0444,0.289,0.0138,0.225,0.868,121.983,188867,4,52.72801,9,1,0,68,"2009",2009
"8325","4ctrW6hZZ5sXqWfYMhAE7g","80s","I Wouldn't Change You If I Could","Ricky Skaggs",0.605,0.345,5,-10.937,1,0.0263,0.0519,2.02e-06,0.105,0.802,138.094,179373,4,44.86901,9,0,0,32,"1981",1981
"8326","4CTX9iU2a0Q9vM2T4YMUQL","00s","Stole","Kelly Rowland",0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,249293,4,52.60902,11,1,0,51,"2002-10-22",2002
"8327","4cURHmiuYii52BVbhrGbv0","90s","Lullabye (Goodnight, My Angel)","Billy Joel",0.442,0.157,7,-13.791,1,0.0324,0.948,0,0.224,0.22,76.48,214400,4,44.14198,12,1,0,57,"1993-08-10",1993
"8328","4cuu41Cglk9Wb6bbKXaz97","70s","Jody's Got Your Girl And Gone","Johnnie Taylor",0.793,0.3,10,-16.178,0,0.0381,0.296,0,0.102,0.695,100.343,180467,4,33.36155,10,1,0,42,"1977-01-01",1977
"8329","4Cv5dkUBqepa0siwGREihD","10s","Motivation","Kelly Rowland Featuring Lil Wayne",0.735,0.679,9,-5.588,0,0.0431,0.18,0.000198,0.0766,0.264,140.858,231173,4,28.18007,10,1,0,63,"2011-01-01",2011
"8330","4cVRPrhh7mTVejhx73qA6U","70s","Rock And Roll Never Forgets","Bob Seger",0.52,0.903,4,-4.315,1,0.066,0.181,1.37e-05,0.136,0.747,146.019,232357,4,27.08528,12,1,0,50,"1976-10-22",1976
"8331","4Cw2Kztoxx87fFnkCdPqu4","60s","Amor En Sombras","Vicente Fernández",0.556,0.337,4,-6.181,0,0.0288,0.351,7.88e-06,0.225,0.664,102.013,176800,4,37.51731,11,0,0,26,"1967",1967
"8332","4Cw6gKuSNwnacI4RxGyGy2","60s","Down a Country Lane","Aaron Copland",0.0639,0.0555,5,-21.05,1,0.0487,0.989,0.845,0.113,0.0375,70.231,174000,3,51.23383,8,0,0,45,"1969",1969
"8333","4CWQo9R3eNXy5h4ppT2I9W","80s","The Limerick Rake","The Pogues",0.484,0.555,9,-12.995,0,0.0583,0.191,0.0333,0.0528,0.731,118.19,192653,4,38.01042,7,0,0,34,"1989-07-01",1989
"8334","4cxMGhkinTocPSVVKWIw0d","10s","Losin Control","Russ",0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,237507,4,45.18604,11,1,1,76,"2017-05-05",2017
"8335","4cXnUi6qulwgj0fLSu0VYE","00s","Rubberneckin'","Elvis Presley",0.623,0.613,10,-10.099,1,0.0698,0.231,0,0.12,0.918,144.334,133813,4,35.22404,8,1,0,41,"1970-10-01",1970
"8336","4CzyLocgGmnRxSlHaKvYGB","90s","Passionate Kisses","Mary Chapin Carpenter",0.625,0.819,2,-6.142,1,0.0361,0.589,0,0.201,0.733,139.642,201907,4,30.39488,10,1,0,41,"1989",1989
"8337","4D01oA1mGouaAT7fubvKRT","80s","Desire","U2",0.49,0.827,8,-9.481,1,0.0482,0.000212,0.00406,0.112,0.626,108.577,179360,4,59.21642,6,1,0,60,"1988-10-10",1988
"8338","4D13ulAZI1V7PG7Zg1Ar7r","90s","Whip Appeal","Babyface",0.454,0.548,11,-7.421,0,0.0476,0.309,0,0.076,0.598,73.011,349840,4,42.92575,16,1,0,46,"1989-07-07",1989
"8339","4D288d9iTLDzEEETt5D8y3","90s","My Kinda Girl","Babyface",0.711,0.804,4,-7.148,0,0.0445,0.0548,0.000314,0.0732,0.69,99.927,279267,4,64.93063,9,1,0,26,"1989-07-07",1989
"8340","4d2hD63oUGU3s7L66JD0BE","10s","Dance Again","Jennifer Lopez Featuring Pitbull",0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,237267,4,22.61843,14,1,0,65,"2012-07-20",2012
"8341","4D2oxcrgtaRlzpGwUVSKkA","70s","Dum Dum Boys","Iggy Pop",0.219,0.763,7,-6.703,1,0.0392,0.154,0.934,0.17,0.559,158.208,433358,4,35.83371,17,0,0,36,"1977-03-18",1977
"8342","4D3Twi99sdqxesC68XAPf5","70s","I'd Love To Change The World","Ten Years After",0.382,0.497,4,-11.815,0,0.0328,0.117,0.233,0.11,0.391,117.446,224027,4,33.07819,10,1,0,55,"2002-01-01",2002
"8343","4D40ZlFAWsvX7lua1Kablh","70s","Jet","Paul McCartney And Wings",0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,248360,4,27.70349,12,1,0,56,"1973-12-05",1973
"8344","4d4oXk7O2lEhZ83ivV93li","80s","Lullaby","The Cure",0.718,0.557,9,-10.679,1,0.0328,0.185,0.707,0.055,0.586,94.095,249880,4,43.43522,10,1,0,53,"1989-05-02",1989
"8345","4d4oXk7O2lEhZ83ivV93li","90s","Lullaby","The Cure",0.718,0.557,9,-10.679,1,0.0328,0.185,0.707,0.055,0.586,94.095,249880,4,43.43522,10,1,0,53,"1989-05-02",1989
"8346","4D60e19blGcZ4QFLOuiDNn","60s","Vivo Sonhando (Dreamer)","Antônio Carlos Jobim",0.65,0.216,6,-20.08,1,0.0334,0.416,0.0112,0.142,0.611,137.933,155667,4,38.13803,9,0,0,30,"1963-01-01",1963
"8347","4d6eqRtpDX7tydHJGDZUBQ","80s","She Drives Me Crazy","Fine Young Cannibals",0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773,4,24.82924,11,1,0,71,"1988-01-01",1988
"8348","4d8Bqtm7ODdQLFXxPSuK64","80s","Let The Music Play","Shannon",0.765,0.872,10,-6.993,0,0.119,0.0038,0.482,0.275,0.901,118.074,216000,4,46.07133,11,1,0,55,"2000-12-01",2000
"8349","4D8uIY6Wzj7dJDaw0dW0UF","00s","Something To Be Proud Of","Montgomery Gentry",0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,256600,4,30.72744,11,1,0,62,"2004-05-18",2004
"8350","4dAN7KcWCWx5jV6dpwtfvN","70s","Just A Song Before I Go","Crosby, Stills & Nash",0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,133960,4,36.71546,8,1,0,47,"1977-06-17",1977
"8351","4DAo1YydUfqSGcgX2sXn1M","80s","The Wanderer","Donna Summer",0.778,0.64,5,-12.061,1,0.0446,0.369,0.0115,0.137,0.766,137.253,227173,4,52.75561,12,1,0,26,"1980-10-20",1980
"8352","4DAr4BlLbgpfUJ7iAwOKK0","80s","Take It While It's Hot","Sweet Sensation",0.662,0.871,11,-12.68,0,0.0429,0.000205,0.882,0.094,0.71,117.492,299907,4,38.56383,11,1,0,31,"1988-05-24",1988
"8353","4dASQiO1Eoo3RJvt74FtXB","10s","Sucker For Pain","Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491,4,24.53932,12,1,1,76,"2016-06-24",2016
"8354","4delgtiKX7L3nsbC0exhCS","70s","Fire On The Mountain","The Marshall Tucker Band",0.506,0.827,4,-6.356,0,0.0366,0.107,2.42e-06,0.161,0.571,101.869,236467,4,32.54134,12,1,0,57,"1975-08-01",1975
"8355","4dfvajW0PS2LG2kHFig8vy","00s","Danger","Erykah Badu",0.801,0.537,11,-10.595,1,0.46,0.02,3.71e-05,0.111,0.433,89.064,349000,4,19.32426,12,1,0,44,"2003-09-01",2003
"8356","4DHzUFdHMJRouGGJ4XqrKQ","70s","Planes, Boats and Trains","Andrew Jackman",0.677,0.611,11,-9.9,0,0.033,0.454,0.907,0.163,0.41,102.966,95973,4,56.24051,4,0,0,43,"1979-11-23",1979
"8357","4dim8F8t01qimHOmr6S3Gd","60s","Hello Walls","Faron Young",0.62,0.406,0,-10.421,1,0.0281,0.722,6.73e-06,0.114,0.695,101.489,146840,4,24.69151,7,1,0,53,"2000-01-01",2000
"8358","4DiNls6kFmF1ZittKsPsTc","80s","Mr. Telephone Man","New Edition",0.727,0.45,2,-13.32,1,0.0291,0.127,0,0.0544,0.895,94.039,239160,4,44.50154,11,1,0,51,"1984-01-01",1984
"8359","4Dio1t8RHzLv1nfPJTSZyP","10s","Whip My Hair","WILLOW",0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,195440,4,26.53809,10,1,0,59,"2010-10-26",2010
"8360","4dJBODV6g7zryS6HpszS5M","60s","I Want To Be Loved","Dinah Washington",0.347,0.272,8,-8.471,1,0.0333,0.89,1.25e-06,0.136,0.292,178.53,175440,3,41.309,8,1,0,14,"1956-01-01",1956
"8361","4DJwdQDai9DLYBL9TNrEDo","00s","Girl On TV","LFO",0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043,247600,4,82.17165,10,1,0,49,"1999-08-10",1999
"8362","4DJwdQDai9DLYBL9TNrEDo","90s","Girl On TV","LFO",0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043,247600,4,82.17165,10,1,0,49,"1999-08-10",1999
"8363","4dK00wCxlqWEeN8BoM1BHT","00s","Crack A Bottle","Eminem, Dr. Dre & 50 Cent",0.516,0.874,9,-2.571,1,0.186,0.0864,0,0.173,0.391,169.561,297520,3,31.35768,13,1,1,68,"2009-05-15",2009
"8364","4dL4C5uezPiXv2l6sout5U","60s","Blues On The Corner","McCoy Tyner",0.461,0.626,5,-9.44,0,0.0433,0.619,0,0.17,0.523,117.364,360133,4,50.86455,16,0,0,27,"1967",1967
"8365","4dl9qxvICalee6KBuuAmaJ","60s","Brandenburg Concerto No. 3 in G Major, BWV 1048: I. [ ]","Johann Sebastian Bach",0.548,0.309,7,-18.132,1,0.0502,0.933,0.563,0.288,0.889,100.28,330307,4,47.65183,16,0,0,23,"1969",1969
"8366","4Dm32oO01YpIubCHaAtKkN","00s","My Life Would Suck Without You","Kelly Clarkson",0.526,0.882,9,-4.006,1,0.0509,0.0014,0,0.144,0.424,144.982,211493,4,41.97422,9,1,0,66,"2009-03-06",2009
"8367","4DMKwE2E2iYDKY01C335Uw","70s","Carry On Wayward Son","Kansas",0.483,0.786,7,-5.735,1,0.0319,0.00316,8.86e-05,0.446,0.793,126.748,323000,4,28.27396,15,1,0,75,"1976",1976
"8368","4do0Z0rHdFUV3RSMxMQsdq","80s","Crimson And Clover","Joan Jett & the Blackhearts",0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,197493,4,60.63335,7,1,0,56,"1981-11-18",1981
"8369","4Do68W4FWO2hRAJCzG1lus","00s","I Turn To You","Christina Aguilera",0.599,0.47,1,-8.356,1,0.0376,0.38,0,0.111,0.298,127.177,273707,4,29.99269,8,1,0,59,"1999",1999
"8370","4dpAswgQ8A6I8NAPFBJ1wM","60s","Chez les yé-yé","Serge Gainsbourg",0.685,0.252,11,-19.705,0,0.244,0.803,1.4e-05,0.0936,0.775,101.303,149274,4,17.26821,9,0,0,35,"1963-01-01",1963
"8371","4Dq749x2QP6OXTURJ9GGY8","70s","The Tears Of A Clown","Smokey Robinson & The Miracles",0.593,0.607,1,-9.886,1,0.0283,0.147,0,0.128,0.953,128.365,181800,4,60.97101,6,1,0,57,"1967-08-29",1967
"8372","4dqEzdFAYkj1rjYLVDuTlN","80s","Islands In The Stream","Kenny Rogers Duet With Dolly Parton",0.595,0.473,8,-9.828,1,0.0347,0.702,0,0.0725,0.716,204.016,249293,4,16.88278,11,1,0,57,"2003-06-03",2003
"8373","4DR1rowKc2WeuCQS7wyQBI","60s","Remember (Walkin' in the Sand)","The Shangri-Las",0.285,0.513,10,-9.61,1,0.0561,0.733,0.167,0.226,0.369,66.344,138133,4,13.33131,8,1,0,52,"1996-01-01",1996
"8374","4dS7TYCTGKyhs9ZDt8iPcT","90s","The Song Remembers When","Trisha Yearwood",0.536,0.317,5,-8.878,1,0.0281,0.854,4.59e-05,0.104,0.232,79.558,234333,4,36.09062,10,1,0,52,"1993-01-01",1993
"8375","4dTaAiV9xFFCxnPur9c9yL","10s","Memories","David Guetta Featuring Kid Cudi",0.544,0.87,8,-6.103,1,0.26,0.0015,2.8e-06,0.246,0.502,129.984,210093,4,30.47888,8,1,0,70,"2009-08-21",2009
"8376","4DtB1PJsbl4KAb2rZVNCUL","80s","I Want It All","Queen",0.414,0.842,11,-5.698,0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,242093,4,46.12363,10,1,0,53,"1989-05-22",1989
"8377","4dtkq5oDUONkQeF08XNfcC","60s","Italian Concerto in F Major, BWV 971: I. - - Remastered","Johann Sebastian Bach",0.379,0.313,2,-20.558,0,0.0397,0.99,0.864,0.0909,0.927,95.976,248907,4,37.60934,14,0,0,30,"1960",1960
"8378","4DTpngLjoHj5gFxEZFeD3J","10s","Codeine Dreaming","Kodak Black Featuring Lil Wayne",0.736,0.604,1,-7.357,0,0.222,0.0652,6.43e-05,0.124,0.574,155.007,264532,4,25.5782,17,1,1,67,"2017-11-24",2017
"8379","4dTVgHZFPlaq9nPbLVVLSG","10s","Closer","Tegan And Sara",0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979,209280,4,33.42087,9,1,0,59,"2013",2013
"8380","4du0TY3NTgvQGlelrBHfDL","00s","I Wanna Be With You","Mandy Moore",0.515,0.908,8,-4.632,1,0.0368,0.0158,1.88e-05,0.412,0.637,150.031,252600,4,36.74395,13,1,0,57,"2000-05-08",2000
"8381","4Dvfdhc0DnWUSKZgDe6opm","80s","You Are The Girl","The Cars",0.684,0.79,7,-10.247,1,0.035,0.049,0.000459,0.693,0.956,138.153,233293,4,50.05681,9,1,0,40,"1987",1987
"8382","4DvhkX2ic4zWkQeWMwQ2qf","10s","Like A G6","Far*East Movement Featuring Cataracs & Dev",0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,216893,4,32.5224,13,1,0,69,"2010-01-01",2010
"8383","4dVpf9jZjcORqGTLUaeYj9","10s","Plain Jane","A$AP Ferg Featuring Nicki Minaj",0.797,0.844,11,-5.482,1,0.275,0.0651,0,0.087,0.52,170.142,173600,4,22.95963,6,1,1,75,"2017-08-18",2017
"8384","4dvQg9sD8k9y4qiEURuj8v","00s","Lose My Breath","Destiny's Child",0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,242013,4,35.78935,11,1,0,56,"2004-11-16",2004
"8385","4DwAqb0XDNqPHB4kgSVT71","70s","Gotta Get Away","Cecilio & Kapono",0.497,0.493,7,-15.817,1,0.0438,0.278,0,0.0961,0.56,109.874,189867,4,39.03284,7,0,0,20,"1974",1974
"8386","4DWFSrNnZXow1aB96gByho","60s","Elenore","The Turtles",0.63,0.625,4,-8.407,1,0.0375,0.6,1.52e-05,0.24,0.887,122.504,151307,4,36.61887,8,1,0,57,"1968",1968
"8387","4DWiUj21xSWY8XN9sM79Tc","60s","Popotitos (Bonie Moroni)","Los Teen Tops",0.567,0.558,4,-10.851,1,0.029,0.73,0,0.104,0.926,140.696,171067,4,38.77423,9,0,0,21,"1960",1960
"8388","4dwUQh2ugKqV50dxxrPhbn","60s","Meditations For Moses","Charles Mingus",0.427,0.192,10,-16.132,0,0.0355,0.99,0.893,0.143,0.243,97.936,219040,5,113.09108,8,0,0,18,"1963",1963
"8389","4dY4JVC0Q9CwpeZ6JAclIc","90s","Rump Shaker","Wreckx-N-Effect",0.888,0.822,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360,4,30.47071,16,1,0,55,"1992-01-01",1992
"8390","4DyKZmONpoggnn3piyjad2","00s","Kiss A Girl","Keith Urban",0.653,0.786,2,-5.418,1,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,226733,4,33.55326,9,1,0,49,"2009-01-01",2009
"8391","4dZ4iHhsqQAQ4em4abLB6C","00s","Rise Above This","Seether",0.533,0.83,1,-3.092,1,0.0324,0.011,2.98e-06,0.0801,0.249,120.028,203893,4,36.66597,13,1,0,53,"2007-01-01",2007
"8392","4dZxCn07QoBsJwDBcjVGx1","60s","6 Chorale Preludes ""Schübler-Chorales"": Wachet auf, ruft uns die Stimme, BWV 645","Johann Sebastian Bach",0.136,0.0334,3,-27.654,1,0.034,0.763,0.346,0.117,0.128,71.917,276627,4,26.9243,14,0,0,22,"1961",1961
"8393","4e4EjNZodRI8IR1CCO8D8M","80s","You, Me And He","Mtume",0.77,0.28,5,-15.659,1,0.186,0.266,0.000598,0.0883,0.389,71.638,267227,4,38.10624,11,1,0,40,"1984",1984
"8394","4E6cwWJWZw2zWf7VFbH7wf","00s","Love Song","Sara Bareilles",0.583,0.786,2,-3.142,0,0.0301,0.0208,0,0.188,0.573,123.052,258827,4,23.00824,14,1,0,74,"2007-07-03",2007
"8395","4e9eGQYsOiBcftrWXwsVco","00s","Aerials","System Of A Down",0.364,0.922,0,-4.217,0,0.0566,0.000918,0.035,0.0696,0.227,79.342,235053,4,34.31224,7,1,0,73,"2001-09-04",2001
"8396","4e9hUiLsN4mx61ARosFi7p","80s","The Spirit Of Radio","Rush",0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,4,85.19892,11,1,0,64,"1980-01-01",1980
"8397","4EaBMhUIOfnFEbIgqCfKbi","00s","The Phantom Of the Opera","Andrew Lloyd Webber",0.444,0.608,2,-12.175,0,0.0532,0.168,3.36e-06,0.118,0.354,119.985,216133,4,40.16686,9,0,0,58,"2004-12-10",2004
"8398","4EaNQXQIuiBlQe5fe5fae6","70s","I'm A Fool To Want You","Dexter Gordon",0.471,0.0973,5,-15.674,0,0.044,0.98,0.882,0.138,0.292,91.239,402573,3,51.99265,18,0,0,33,"1979-01-01",1979
"8399","4EAV2cKiqKP5UPZmY6dejk","10s","Everyday","Logic & Marshmello",0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908,204747,4,64.64521,9,1,1,72,"2018-03-09",2018
"8400","4eAwB5pnKFTmsgc3zWoYO0","00s","Fake It","Seether",0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893,4,27.88215,9,1,1,74,"2007-01-01",2007
"8401","4eC1gIBRsBamJPcnoFT7sT","70s","Higher Plane","Kool & The Gang",0.686,0.724,2,-12.177,0,0.0558,0.151,0.525,0.0635,0.65,104.536,301000,4,40.78978,13,1,0,18,"1974-09",1974
"8402","4ECcTtuC7AbdHfInc5Ksa6","70s","Here He Comes - 2004 Digital Remaster","Brian Eno",0.413,0.442,2,-11.889,1,0.0285,0.594,0.122,0.26,0.19,127.326,338872,4,48.77224,12,0,0,29,"1977-11-01",1977
"8403","4ECNtOnqzxutZkXP4TE3n3","80s","Separate Ways (Worlds Apart)","Journey",0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,323707,4,30.88678,15,1,0,66,"1983-02-01",1983
"8404","4eDCsyIHTSu3cQZ5wDIyP7","90s","Get It Together","702",0.791,0.186,10,-11.367,1,0.0333,0.625,2.67e-06,0.0574,0.317,114.061,291400,4,49.8985,15,1,0,52,"1996-01-01",1996
"8405","4EDeBzhZMcHEx7A8IcDiaL","10s","Heart Like Mine","Miranda Lambert",0.437,0.844,8,-3.394,1,0.0381,0.0642,1.42e-06,0.124,0.493,155.066,177867,4,24.80858,10,1,0,50,"2009-09-24",2009
"8406","4EEAHK0c3M7CCgcQt9bfts","90s","Surrender","Trixter",0.577,0.385,3,-14.092,1,0.0372,0.0267,3.04e-05,0.27,0.203,125.917,350960,4,17.96973,14,1,0,32,"1990-01-01",1990
"8407","4EEjMyQub6tgFVshlM9j1M","70s","Margaritaville","Jimmy Buffett",0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,250933,4,22.25565,12,1,0,66,"1977-01-01",1977
"8408","4EemH5m9zrfoyspVPKbwJg","70s","Black Byrd","Donald Byrd",0.738,0.745,10,-9.49,1,0.0531,0.402,0.0562,0.105,0.962,120.587,441040,4,73.90436,12,1,0,29,"1973-01-01",1973
"8409","4EfN6bixdOOgoLYR5C4cWo","10s","Birthday Cake","Rihanna Featuring Chris Brown",0.702,0.826,3,-6.498,1,0.0529,0.32,0.000227,0.355,0.329,80.014,78200,4,25.35801,4,1,1,58,"2011-11-19",2011
"8410","4EFThxuJ1AQeVhJG4vo8Vy","80s","I Am Love","Jennifer Holliday",0.396,0.314,7,-14.238,0,0.0375,0.168,0,0.0743,0.134,131.116,276800,4,68.15333,12,1,0,20,"1983-01-01",1983
"8411","4EfZ2eaFjn1MQbKZD8urIz","80s","The Future's So Bright, I Gotta Wear Shades","Timbuk 3",0.648,0.688,7,-13.139,1,0.0431,0.0489,0.0362,0.478,0.963,157.954,204240,4,18.69456,11,1,0,43,"1986-01-01",1986
"8412","4eGHlplaq1ME8oetnTuFFf","60s","Soul Man","Sam & Dave",0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,159000,4,37.0471,10,1,0,63,"1967",1967
"8413","4eH47ofIZbrbKwmLJSu5hb","70s","Are You Sure Hank Done It This Way","Waylon Jennings",0.834,0.551,4,-11.13,1,0.0295,0.461,0.135,0.116,0.73,113.843,175440,4,35.3134,9,1,0,54,"2006-09-26",2006
"8414","4eHbdreAnSOrDDsFfc4Fpm","10s","I Will Always Love You","Whitney Houston",0.306,0.214,4,-12.518,1,0.0356,0.844,5.3e-06,0.0839,0.108,66.98,271093,4,34.6764,11,1,0,77,"1992-11-17",1992
"8415","4eHbdreAnSOrDDsFfc4Fpm","90s","I Will Always Love You","Whitney Houston",0.306,0.214,4,-12.518,1,0.0356,0.844,5.3e-06,0.0839,0.108,66.98,271093,4,34.6764,11,1,0,77,"1992-11-17",1992
"8416","4EIzsbsVOzfLwyIvfsRQ8H","00s","Do It Again (Put Ya Hands Up)","Jay-Z Featuring Beanie Sigel & Amil",0.771,0.826,7,-7.458,1,0.261,0.166,0,0.358,0.338,98.368,278533,4,24.17972,10,1,1,44,"1999-12-28",1999
"8417","4Ek0TGqwQaN01OWL9vDE9t","70s","Love Song","The Damned",0.304,0.931,9,-8.238,0,0.129,0.00136,0.182,0.523,0.212,138.071,141944,4,27.59104,7,0,0,41,"1979-01-01",1979
"8418","4ElNxglBjcrASiGn58t9Jm","10s","God Only Knows","for KING & COUNTRY",0.597,0.417,2,-7.952,1,0.0502,0.395,8.35e-06,0.128,0.263,143.839,229760,4,52.72678,11,0,0,64,"2018-10-05",2018
"8419","4elsQHzndSMtjrsbcwnZgf","10s","I Can Take It From There","Chris Young",0.686,0.816,3,-5.953,1,0.0318,0.155,0,0.252,0.871,113.939,158293,4,51.60818,8,1,0,48,"2011-07-11",2011
"8420","4ELT1W4vG0BuC04CQ2e98I","80s","Blood of the Kings","Manowar",0.358,0.686,4,-12.542,1,0.0429,5.49e-05,0.0311,0.097,0.361,148.406,449600,4,77.48943,17,0,0,38,"1988-11-01",1988
"8421","4EM5RmVfzCZSyAIkvrjajA","80s","Milord","Édith Piaf",0.469,0.314,7,-11.513,1,0.0472,0.877,0,0.111,0.56,105.608,269133,5,80.94498,6,0,0,25,"1987-10-31",1987
"8422","4eoDPVbSx04PlypRDwjsXk","00s","The Approaching Night","Philip Wesley",0.429,0.0997,0,-23.883,1,0.0427,0.992,0.902,0.115,0.0804,93.229,399667,4,30.13129,17,0,0,55,"2008-01-01",2008
"8423","4EoUALVwY4i7U6uKRhk8hr","60s","The Wanderer","Dion",0.605,0.544,2,-11.37,1,0.0682,0.823,0.00579,0.338,0.797,115.779,163627,4,59.67874,7,1,0,57,"2005-01-01",2005
"8424","4eP6oyNbAJcViaiHtPsOCh","70s","Sorry Seems To Be The Hardest Word","Elton John",0.433,0.221,7,-12.774,0,0.0301,0.839,1.99e-06,0.207,0.133,127.692,228227,4,57.10401,11,1,0,49,"1976-10-22",1976
"8425","4ePP9So5xRzspjLFVVbj90","90s","Two Princes","Spin Doctors",0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733,4,40.87758,10,1,0,70,"1991-08-27",1991
"8426","4EQL3I68WEw20icaY5y6Cy","60s","Happy Jack","The Who",0.556,0.572,2,-11.692,1,0.0554,0.0272,0.00498,0.105,0.964,128.888,132800,4,48.98309,8,1,0,40,"1971-10-30",1971
"8427","4ERMiQ3AgNFqJyLehvcS7L","80s","Winter Wonderland","Randy Travis",0.652,0.411,10,-7.523,1,0.0304,0.152,0,0.372,0.62,117.345,142000,4,31.90043,7,0,0,32,"1989-08-14",1989
"8428","4esOae7i4rqTbAu9o5Pxco","10s","Girl On Fire","Alicia Keys Featuring Nicki Minaj",0.482,0.706,9,-5.762,1,0.0609,0.135,0.00106,0.105,0.144,92.494,224920,4,45.17219,9,1,0,76,"2012-11-18",2012
"8429","4eSUxGhHDS561gfPuctPcF","80s","It's A Love Thing","The Whispers",0.767,0.693,5,-8.089,0,0.113,0.0723,0.000108,0.302,0.932,118.421,311040,4,64.05317,15,1,0,38,"1987",1987
"8430","4etE2X6t7GmyiuYLIdI8H5","00s","Redneck Yacht Club","Craig Morgan",0.49,0.817,8,-5.405,1,0.0355,0.455,0,0.0885,0.808,168.115,230373,4,47.17577,8,1,0,64,"2005-03-08",2005
"8431","4eTIe5eqds88bA9ua6p5p6","00s","Fine Again","Seether",0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,4,33.37449,10,1,0,64,"2002-01-01",2002
"8432","4eTOyWkfoZP2vHT6jCfOcS","90s","Cryin'","Joe Satriani",0.357,0.447,4,-8.601,1,0.027,0.0546,0.0516,0.103,0.151,150.943,342733,4,45.09149,20,0,0,43,"1992-07-21",1992
"8433","4etvAuQXqBKHEGL2UF16v1","60s","Time For Livin'","The Association",0.546,0.446,2,-12.337,1,0.0271,0.573,3.02e-06,0.18,0.763,134.052,165587,4,41.31323,8,1,0,27,"1968",1968
"8434","4EuH5egzbPHEXadXd86uLu","60s","Cien Kilos de Barro (100 Pounds of Clay)","Enrique Guzman",0.528,0.493,0,-12.346,1,0.0298,0.414,0,0.674,0.888,118.575,156507,4,29.90294,8,0,0,47,"1960",1960
"8435","4euYSSvpQZSAQ4gThyL2QD","70s","Ain't Wastin' Time No More","The Allman Brothers Band",0.453,0.607,3,-13.4,1,0.0345,0.337,0.0237,0.0998,0.724,91.469,221891,4,39.57634,11,1,0,57,"1972-02-12",1972
"8436","4evmHXcjt3bTUHD1cvny97","10s","Beautiful People","Ed Sheeran Featuring Khalid",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,4,57.90092,8,1,0,81,"2019-06-28",2019
"8437","4EWCNWgDS8707fNSZ1oaA5","00s","Heartless","Kanye West",0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,4,55.88007,11,1,0,78,"2008-11-24",2008
"8438","4ewDBFEAw4jBFuftcOJNK1","90s","Bruca Maniguá","Ibrahim Ferrer",0.499,0.371,10,-11.624,1,0.0449,0.836,0.00557,0.131,0.684,110.274,284320,4,36.61435,15,0,0,53,"1999-06-07",1999
"8439","4eWQlBRaTjPPUlzacqEeoQ","10s","Never Be The Same","Camila Cabello",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4,41.16551,10,1,0,72,"2018-01-12",2018
